,BG,STATE,COUNTY,TRACT,BLKGRPCE,NAMELSAD,PUMA,REGION
448,560210014013,56,56021,56021001401,3,Block Group 3,56300,1
449,560210014021,56,56021,56021001402,1,Block Group 1,56300,1
450,560210013002,56,56021,56021001300,2,Block Group 2,56300,1
451,560050001003,56,56005,56005000100,3,Block Group 3,56200,1
452,560050002001,56,56005,56005000200,1,Block Group 1,56200,1
453,560050002004,56,56005,56005000200,4,Block Group 4,56200,1
454,560050001004,56,56005,56005000100,4,Block Group 4,56200,1
455,560210005013,56,56021,56021000501,3,Block Group 3,56300,1
456,560299651001,56,56029,56029965100,1,Block Group 1,56100,1
457,560299653004,56,56029,56029965300,4,Block Group 4,56100,1
458,560299652001,56,56029,56029965200,1,Block Group 1,56100,1
459,560299653005,56,56029,56029965300,5,Block Group 5,56100,1
460,560299654003,56,56029,56029965400,3,Block Group 3,56100,1
461,560299655002,56,56029,56029965500,2,Block Group 2,56100,1
462,560299655001,56,56029,56029965500,1,Block Group 1,56100,1
463,560299652003,56,56029,56029965200,3,Block Group 3,56100,1
464,560299651003,56,56029,56029965100,3,Block Group 3,56100,1
465,560299653002,56,56029,56029965300,2,Block Group 2,56100,1
466,560299651004,56,56029,56029965100,4,Block Group 4,56100,1
467,560430003021,56,56043,56043000302,1,Block Group 1,56200,1
468,560299652002,56,56029,56029965200,2,Block Group 2,56100,1
469,560299654004,56,56029,56029965400,4,Block Group 4,56100,1
470,560299654001,56,56029,56029965400,1,Block Group 1,56100,1
471,560399677011,56,56039,56039967701,1,Block Group 1,56100,1
472,560399677021,56,56039,56039967702,1,Block Group 1,56100,1
473,560399678002,56,56039,56039967800,2,Block Group 2,56100,1
474,560399677022,56,56039,56039967702,2,Block Group 2,56100,1
475,560399676003,56,56039,56039967600,3,Block Group 3,56100,1
476,560399678004,56,56039,56039967800,4,Block Group 4,56100,1
477,560210005015,56,56021,56021000501,5,Block Group 5,56300,1
478,560419753003,56,56041,56041975300,3,Block Group 3,56500,1
479,560019635001,56,56001,56001963500,1,Block Group 1,56300,1
480,560019631001,56,56001,56001963100,1,Block Group 1,56300,1
481,560419754003,56,56041,56041975400,3,Block Group 3,56500,1
482,560330001002,56,56033,56033000100,2,Block Group 2,56100,1
483,560330002001,56,56033,56033000200,1,Block Group 1,56100,1
484,560330002002,56,56033,56033000200,2,Block Group 2,56100,1
485,560179678002,56,56017,56017967800,2,Block Group 2,56500,1
486,560379709021,56,56037,56037970902,1,Block Group 1,56500,1
487,560379710001,56,56037,56037971000,1,Block Group 1,56500,1
488,560139402011,56,56013,56013940201,1,Block Group 1,56500,1
489,560139402013,56,56013,56013940201,3,Block Group 3,56500,1
490,560139403002,56,56013,56013940300,2,Block Group 2,56500,1
491,560139405002,56,56013,56013940500,2,Block Group 2,56500,1
492,560130003003,56,56013,56013000300,3,Block Group 3,56500,1
493,560139404001,56,56013,56013940400,1,Block Group 1,56500,1
494,560250016021,56,56025,56025001602,1,Block Group 1,56400,1
495,560250018002,56,56025,56025001800,2,Block Group 2,56400,1
496,560250011001,56,56025,56025001100,1,Block Group 1,56400,1
497,560250010001,56,56025,56025001000,1,Block Group 1,56400,1
498,560250017002,56,56025,56025001700,2,Block Group 2,56400,1
499,560250006003,56,56025,56025000600,3,Block Group 3,56400,1
500,560250006004,56,56025,56025000600,4,Block Group 4,56400,1
501,560250012001,56,56025,56025001200,1,Block Group 1,56400,1
502,560250014012,56,56025,56025001401,2,Block Group 2,56400,1
503,560250016031,56,56025,56025001603,1,Block Group 1,56400,1
504,560250006002,56,56025,56025000600,2,Block Group 2,56400,1
505,560430003011,56,56043,56043000301,1,Block Group 1,56200,1
506,560430003013,56,56043,56043000301,3,Block Group 3,56200,1
507,560430003012,56,56043,56043000301,2,Block Group 2,56200,1
508,560430002003,56,56043,56043000200,3,Block Group 3,56200,1
509,560430002002,56,56043,56043000200,2,Block Group 2,56200,1
510,560430002001,56,56043,56043000200,1,Block Group 1,56200,1
511,560279572002,56,56027,56027957200,2,Block Group 2,56200,1
512,560330006002,56,56033,56033000600,2,Block Group 2,56100,1
513,560430003022,56,56043,56043000302,2,Block Group 2,56200,1
514,560019628002,56,56001,56001962800,2,Block Group 2,56300,1
515,560210015022,56,56021,56021001502,2,Block Group 2,56300,1
516,560379709011,56,56037,56037970901,1,Block Group 1,56500,1
517,560350001021,56,56035,56035000102,1,Block Group 1,56500,1
518,560350001022,56,56035,56035000102,2,Block Group 2,56500,1
519,560350001011,56,56035,56035000101,1,Block Group 1,56500,1
520,560350001012,56,56035,56035000101,2,Block Group 2,56500,1
521,560279572003,56,56027,56027957200,3,Block Group 3,56200,1
522,560279572001,56,56027,56027957200,1,Block Group 1,56200,1
523,560379709031,56,56037,56037970903,1,Block Group 1,56500,1
524,560210010004,56,56021,56021001000,4,Block Group 4,56300,1
525,560210011003,56,56021,56021001100,3,Block Group 3,56300,1
526,560210011001,56,56021,56021001100,1,Block Group 1,56300,1
527,560250003002,56,56025,56025000300,2,Block Group 2,56400,1
528,560250003003,56,56025,56025000300,3,Block Group 3,56400,1
529,560250004001,56,56025,56025000400,1,Block Group 1,56400,1
530,560250004002,56,56025,56025000400,2,Block Group 2,56400,1
531,560250004004,56,56025,56025000400,4,Block Group 4,56400,1
532,560250008003,56,56025,56025000800,3,Block Group 3,56400,1
533,560250009011,56,56025,56025000901,1,Block Group 1,56400,1
534,560250009012,56,56025,56025000901,2,Block Group 2,56400,1
535,560250009013,56,56025,56025000901,3,Block Group 3,56400,1
536,560250009021,56,56025,56025000902,1,Block Group 1,56400,1
537,560399677012,56,56039,56039967701,2,Block Group 2,56100,1
538,560399677023,56,56039,56039967702,3,Block Group 3,56100,1
539,560399676001,56,56039,56039967600,1,Block Group 1,56100,1
540,560250009022,56,56025,56025000902,2,Block Group 2,56400,1
541,560250009023,56,56025,56025000902,3,Block Group 3,56400,1
542,560250010002,56,56025,56025001000,2,Block Group 2,56400,1
543,560250011002,56,56025,56025001100,2,Block Group 2,56400,1
544,560250012002,56,56025,56025001200,2,Block Group 2,56400,1
545,560250017001,56,56025,56025001700,1,Block Group 1,56400,1
546,560330003002,56,56033,56033000300,2,Block Group 2,56100,1
547,560330003003,56,56033,56033000300,3,Block Group 3,56100,1
548,560330004001,56,56033,56033000400,1,Block Group 1,56100,1
549,560330004002,56,56033,56033000400,2,Block Group 2,56100,1
550,560210015021,56,56021,56021001502,1,Block Group 1,56300,1
551,560250004003,56,56025,56025000400,3,Block Group 3,56400,1
552,560250014011,56,56025,56025001401,1,Block Group 1,56400,1
553,560299652005,56,56029,56029965200,5,Block Group 5,56100,1
554,560299653003,56,56029,56029965300,3,Block Group 3,56100,1
555,560299653001,56,56029,56029965300,1,Block Group 1,56100,1
556,560299652004,56,56029,56029965200,4,Block Group 4,56100,1
557,560130002001,56,56013,56013000200,1,Block Group 1,56500,1
558,560139401003,56,56013,56013940100,3,Block Group 3,56500,1
559,560139402021,56,56013,56013940202,1,Block Group 1,56500,1
560,560139403001,56,56013,56013940300,1,Block Group 1,56500,1
561,560139403003,56,56013,56013940300,3,Block Group 3,56500,1
562,560139404003,56,56013,56013940400,3,Block Group 3,56500,1
563,560139404004,56,56013,56013940400,4,Block Group 4,56500,1
564,560139405001,56,56013,56013940500,1,Block Group 1,56500,1
565,560139405003,56,56013,56013940500,3,Block Group 3,56500,1
566,560379706021,56,56037,56037970602,1,Block Group 1,56500,1
567,560239784001,56,56023,56023978400,1,Block Group 1,56100,1
568,560039628001,56,56003,56003962800,1,Block Group 1,56100,1
569,560039628004,56,56003,56003962800,4,Block Group 4,56100,1
570,560250016022,56,56025,56025001602,2,Block Group 2,56400,1
571,560250018001,56,56025,56025001800,1,Block Group 1,56400,1
572,560250018003,56,56025,56025001800,3,Block Group 3,56400,1
573,560250016032,56,56025,56025001603,2,Block Group 2,56400,1
574,560159578002,56,56015,56015957800,2,Block Group 2,56200,1
575,560159579003,56,56015,56015957900,3,Block Group 3,56200,1
576,560159577001,56,56015,56015957700,1,Block Group 1,56200,1
577,560159580001,56,56015,56015958000,1,Block Group 1,56200,1
578,560159579002,56,56015,56015957900,2,Block Group 2,56200,1
579,560159577002,56,56015,56015957700,2,Block Group 2,56200,1
580,560079681001,56,56007,56007968100,1,Block Group 1,56400,1
581,560079678003,56,56007,56007967800,3,Block Group 3,56400,1
582,560330005002,56,56033,56033000500,2,Block Group 2,56100,1
583,560330005005,56,56033,56033000500,5,Block Group 5,56100,1
584,560379712001,56,56037,56037971200,1,Block Group 1,56500,1
585,560379711003,56,56037,56037971100,3,Block Group 3,56500,1
586,560250002001,56,56025,56025000200,1,Block Group 1,56400,1
587,560250002003,56,56025,56025000200,3,Block Group 3,56400,1
588,560250003001,56,56025,56025000300,1,Block Group 1,56400,1
589,560039628003,56,56003,56003962800,3,Block Group 3,56100,1
590,560039626002,56,56003,56003962600,2,Block Group 2,56100,1
591,560039627001,56,56003,56003962700,1,Block Group 1,56100,1
592,560039626001,56,56003,56003962600,1,Block Group 1,56100,1
593,560039628002,56,56003,56003962800,2,Block Group 2,56100,1
594,560250005011,56,56025,56025000501,1,Block Group 1,56400,1
595,560250005012,56,56025,56025000501,2,Block Group 2,56400,1
596,560250005013,56,56025,56025000501,3,Block Group 3,56400,1
597,560250005021,56,56025,56025000502,1,Block Group 1,56400,1
598,560250005022,56,56025,56025000502,2,Block Group 2,56400,1
599,560239781003,56,56023,56023978100,3,Block Group 3,56100,1
600,560239782002,56,56023,56023978200,2,Block Group 2,56100,1
601,560239784002,56,56023,56023978400,2,Block Group 2,56100,1
602,560239781004,56,56023,56023978100,4,Block Group 4,56100,1
603,560239780001,56,56023,56023978000,1,Block Group 1,56100,1
604,560239781001,56,56023,56023978100,1,Block Group 1,56100,1
605,560330004003,56,56033,56033000400,3,Block Group 3,56100,1
606,560330001004,56,56033,56033000100,4,Block Group 4,56100,1
607,560330001003,56,56033,56033000100,3,Block Group 3,56100,1
608,560330005001,56,56033,56033000500,1,Block Group 1,56100,1
609,560330005003,56,56033,56033000500,3,Block Group 3,56100,1
610,560330006001,56,56033,56033000600,1,Block Group 1,56100,1
611,560330006003,56,56033,56033000600,3,Block Group 3,56100,1
612,560399678001,56,56039,56039967800,1,Block Group 1,56100,1
613,560330001001,56,56033,56033000100,1,Block Group 1,56100,1
614,560330002003,56,56033,56033000200,3,Block Group 3,56100,1
615,560130003002,56,56013,56013000300,2,Block Group 2,56500,1
616,560139402012,56,56013,56013940201,2,Block Group 2,56500,1
617,560139402022,56,56013,56013940202,2,Block Group 2,56500,1
618,560139402024,56,56013,56013940202,4,Block Group 4,56500,1
619,560139401001,56,56013,56013940100,1,Block Group 1,56500,1
620,560379709014,56,56037,56037970901,4,Block Group 4,56500,1
621,560379709022,56,56037,56037970902,2,Block Group 2,56500,1
622,560379705001,56,56037,56037970500,1,Block Group 1,56500,1
623,560399677024,56,56039,56039967702,4,Block Group 4,56100,1
624,560399678005,56,56039,56039967800,5,Block Group 5,56100,1
625,560399676002,56,56039,56039967600,2,Block Group 2,56100,1
626,560419754004,56,56041,56041975400,4,Block Group 4,56500,1
627,560099566003,56,56009,56009956600,3,Block Group 3,56400,1
628,560099564001,56,56009,56009956400,1,Block Group 1,56400,1
629,560099564003,56,56009,56009956400,3,Block Group 3,56400,1
630,560050004003,56,56005,56005000400,3,Block Group 3,56200,1
631,560419753001,56,56041,56041975300,1,Block Group 1,56500,1
632,560419752001,56,56041,56041975200,1,Block Group 1,56500,1
633,560419754001,56,56041,56041975400,1,Block Group 1,56500,1
634,560419753005,56,56041,56041975300,5,Block Group 5,56500,1
635,560419752003,56,56041,56041975200,3,Block Group 3,56500,1
636,560419753006,56,56041,56041975300,6,Block Group 6,56500,1
637,560419752002,56,56041,56041975200,2,Block Group 2,56500,1
638,560419752004,56,56041,56041975200,4,Block Group 4,56500,1
639,560210015012,56,56021,56021001501,2,Block Group 2,56300,1
640,560379709013,56,56037,56037970901,3,Block Group 3,56500,1
641,560379711001,56,56037,56037971100,1,Block Group 1,56500,1
642,560379706023,56,56037,56037970602,3,Block Group 3,56500,1
643,560379709023,56,56037,56037970902,3,Block Group 3,56500,1
644,560399678003,56,56039,56039967800,3,Block Group 3,56100,1
645,560079676001,56,56007,56007967600,1,Block Group 1,56400,1
646,560079678001,56,56007,56007967800,1,Block Group 1,56400,1
647,560079677003,56,56007,56007967700,3,Block Group 3,56400,1
648,560079677004,56,56007,56007967700,4,Block Group 4,56400,1
649,560079677002,56,56007,56007967700,2,Block Group 2,56400,1
650,560079680002,56,56007,56007968000,2,Block Group 2,56400,1
651,560079680001,56,56007,56007968000,1,Block Group 1,56400,1
652,560079680003,56,56007,56007968000,3,Block Group 3,56400,1
653,560079677001,56,56007,56007967700,1,Block Group 1,56400,1
654,560079676002,56,56007,56007967600,2,Block Group 2,56400,1
655,560079681002,56,56007,56007968100,2,Block Group 2,56400,1
656,560079678004,56,56007,56007967800,4,Block Group 4,56400,1
657,560079678002,56,56007,56007967800,2,Block Group 2,56400,1
658,560050006002,56,56005,56005000600,2,Block Group 2,56200,1
659,560050007003,56,56005,56005000700,3,Block Group 3,56200,1
660,560050005001,56,56005,56005000500,1,Block Group 1,56200,1
661,560250002002,56,56025,56025000200,2,Block Group 2,56400,1
662,560459511001,56,56045,56045951100,1,Block Group 1,56200,1
663,560459511002,56,56045,56045951100,2,Block Group 2,56200,1
664,560459513003,56,56045,56045951300,3,Block Group 3,56200,1
665,560459513001,56,56045,56045951300,1,Block Group 1,56200,1
666,560459513002,56,56045,56045951300,2,Block Group 2,56200,1
667,560210010001,56,56021,56021001000,1,Block Group 1,56300,1
668,560210007001,56,56021,56021000700,1,Block Group 1,56300,1
669,560210009003,56,56021,56021000900,3,Block Group 3,56300,1
670,560210020002,56,56021,56021002000,2,Block Group 2,56300,1
671,560210020003,56,56021,56021002000,3,Block Group 3,56300,1
672,560210015023,56,56021,56021001502,3,Block Group 3,56300,1
673,560210003002,56,56021,56021000300,2,Block Group 2,56300,1
674,560210019021,56,56021,56021001902,1,Block Group 1,56300,1
675,560239780004,56,56023,56023978000,4,Block Group 4,56100,1
676,560210004021,56,56021,56021000402,1,Block Group 1,56300,1
677,560210007002,56,56021,56021000700,2,Block Group 2,56300,1
678,560210002001,56,56021,56021000200,1,Block Group 1,56300,1
679,560210004023,56,56021,56021000402,3,Block Group 3,56300,1
680,560210005012,56,56021,56021000501,2,Block Group 2,56300,1
681,560210006001,56,56021,56021000600,1,Block Group 1,56300,1
682,560210006002,56,56021,56021000600,2,Block Group 2,56300,1
683,560210006003,56,56021,56021000600,3,Block Group 3,56300,1
684,560210006004,56,56021,56021000600,4,Block Group 4,56300,1
685,560210007003,56,56021,56021000700,3,Block Group 3,56300,1
686,560210008003,56,56021,56021000800,3,Block Group 3,56300,1
687,560210008002,56,56021,56021000800,2,Block Group 2,56300,1
688,560210009001,56,56021,56021000900,1,Block Group 1,56300,1
689,560210009002,56,56021,56021000900,2,Block Group 2,56300,1
690,560210009004,56,56021,56021000900,4,Block Group 4,56300,1
691,560210010002,56,56021,56021001000,2,Block Group 2,56300,1
692,560210010003,56,56021,56021001000,3,Block Group 3,56300,1
693,560119503002,56,56011,56011950300,2,Block Group 2,56200,1
694,560119502003,56,56011,56011950200,3,Block Group 3,56200,1
695,560319591001,56,56031,56031959100,1,Block Group 1,56200,1
696,560319594001,56,56031,56031959400,1,Block Group 1,56200,1
697,560319594004,56,56031,56031959400,4,Block Group 4,56200,1
698,560319594006,56,56031,56031959400,6,Block Group 6,56200,1
699,560319594007,56,56031,56031959400,7,Block Group 7,56200,1
700,560319594003,56,56031,56031959400,3,Block Group 3,56200,1
701,560319594002,56,56031,56031959400,2,Block Group 2,56200,1
702,560319594005,56,56031,56031959400,5,Block Group 5,56200,1
703,560319591002,56,56031,56031959100,2,Block Group 2,56200,1
704,560330005004,56,56033,56033000500,4,Block Group 4,56100,1
705,560019636003,56,56001,56001963600,3,Block Group 3,56300,1
706,560159580003,56,56015,56015958000,3,Block Group 3,56200,1
707,560159580002,56,56015,56015958000,2,Block Group 2,56200,1
708,560159579001,56,56015,56015957900,1,Block Group 1,56200,1
709,560159578003,56,56015,56015957800,3,Block Group 3,56200,1
710,560330003001,56,56033,56033000300,1,Block Group 1,56100,1
711,560019636004,56,56001,56001963600,4,Block Group 4,56300,1
712,560019637002,56,56001,56001963700,2,Block Group 2,56300,1
713,560019637003,56,56001,56001963700,3,Block Group 3,56300,1
714,560419753002,56,56041,56041975300,2,Block Group 2,56500,1
715,560419753004,56,56041,56041975300,4,Block Group 4,56500,1
716,560419754005,56,56041,56041975400,5,Block Group 5,56500,1
717,560419754006,56,56041,56041975400,6,Block Group 6,56500,1
718,560419754002,56,56041,56041975400,2,Block Group 2,56500,1
719,560039627002,56,56003,56003962700,2,Block Group 2,56100,1
720,560159579004,56,56015,56015957900,4,Block Group 4,56200,1
721,560159578001,56,56015,56015957800,1,Block Group 1,56200,1
722,560379708003,56,56037,56037970800,3,Block Group 3,56500,1
723,560379708004,56,56037,56037970800,4,Block Group 4,56500,1
724,560050004004,56,56005,56005000400,4,Block Group 4,56200,1
725,560050005003,56,56005,56005000500,3,Block Group 3,56200,1
726,560119502002,56,56011,56011950200,2,Block Group 2,56200,1
